Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT
Datetime,,,,,,,,,,,,,,,
2025-12-26 14:30:00+00:00,274.8247985839844,314.62078857421875,486.6199951171875,275.3699951171875,316.5599060058594,488.1199951171875,274.05999755859375,313.7300109863281,485.9599914550781,274.385009765625,316.5,486.7049865722656,2899986,1485859,1300726
2025-12-26 15:30:00+00:00,274.8800048828125,315.0799865722656,487.34259033203125,274.9800109863281,315.18499755859375,487.3699951171875,274.3699951171875,314.1000061035156,486.3500061035156,274.81500244140625,314.614990234375,486.6199951171875,1434883,652137,658260
2025-12-26 16:30:00+00:00,274.6400146484375,314.9599914550781,487.93499755859375,274.93499755859375,315.30999755859375,488.1000061035156,274.4100036621094,314.7799987792969,486.8999938964844,274.8800048828125,315.0899963378906,487.3399963378906,1079100,391917,571546
2025-12-26 17:30:00+00:00,274.5199890136719,315.0899963378906,486.79998779296875,274.6499938964844,315.19000244140625,487.92498779296875,274.2250061035156,314.590087890625,486.24749755859375,274.6300048828125,314.965087890625,487.8900146484375,903247,320264,615640
2025-12-26 18:30:00+00:00,274.7601013183594,314.92999267578125,487.45001220703125,274.9849853515625,315.42999267578125,487.8900146484375,274.3800048828125,314.8700866699219,486.79998779296875,274.5249938964844,315.04998779296875,486.79998779296875,1447341,386744,420288
2025-12-26 19:30:00+00:00,273.9800109863281,315.0199890136719,487.2200012207031,274.8299865722656,315.2900085449219,487.6000061035156,273.8700866699219,314.7349853515625,486.8999938964844,274.7650146484375,314.8800048828125,487.45001220703125,1463547,378808,493344
2025-12-26 20:30:00+00:00,273.25,314.9599914550781,487.7850036621094,273.989990234375,315.17999267578125,487.8800048828125,272.8699951171875,314.7113037109375,487.1099853515625,273.9800109863281,314.9840087890625,487.2300109863281,2563251,608242,712739
2025-12-29 14:30:00+00:00,273.9543151855469,313.8500061035156,487.3599853515625,274.3599853515625,314.1700134277344,488.3500061035156,272.3900146484375,311.8999938964844,484.17999267578125,272.69000244140625,312.81500244140625,484.8550109863281,3705071,2845493,1576069
