Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT
Datetime,,,,,,,,,,,,,,,
2026-02-09 14:30:00+00:00,273.08270263671875,322.3800048828125,409.9200134277344,278.20001220703125,323.9100036621094,410.8800048828125,273.04998779296875,317.70001220703125,400.8699951171875,277.9049987792969,321.239990234375,404.79998779296875,6334544,5492217,8504910
2026-02-09 15:30:00+00:00,273.398193359375,325.8299865722656,412.0150146484375,273.75,326.3599853515625,412.1600036621094,272.7699890136719,322.1011047363281,409.6099853515625,273.0899963378906,322.3999938964844,409.92498779296875,2792572,2613753,3314709
2026-02-09 16:30:00+00:00,272.0115051269531,326.1050109863281,412.2699890136719,273.79998779296875,327.739990234375,412.8999938964844,271.70001220703125,325.1199951171875,411.45001220703125,273.3699951171875,325.80999755859375,412.0,3245579,2365335,2221907
2026-02-09 17:30:00+00:00,271.9800109863281,324.95001220703125,411.9849853515625,272.3399963378906,326.8799133300781,412.9200134277344,271.7699890136719,324.6600036621094,411.75,272.0400085449219,326.1099853515625,412.3299865722656,1937150,1327302,1866133
2026-02-09 18:30:00+00:00,273.6199951171875,325.29998779296875,414.4949951171875,273.7099914550781,325.3500061035156,414.55999755859375,271.8399963378906,324.5,411.8800048828125,271.9800109863281,324.94000244140625,411.9800109863281,2566471,1506951,2182804
2026-02-09 19:30:00+00:00,274.0400085449219,323.5199890136719,412.9800109863281,274.25,325.4800109863281,414.8900146484375,272.9150085449219,323.4801025390625,412.6499938964844,273.6300048828125,325.3500061035156,414.4949951171875,2368415,1088816,2343175
2026-02-09 20:30:00+00:00,274.5400085449219,324.2300109863281,413.5,275.1199951171875,324.6499938964844,414.489990234375,273.510009765625,323.3500061035156,412.45001220703125,274.0299987792969,323.489990234375,412.9750061035156,3837569,1587840,12673351
2026-02-10 14:30:00+00:00,274.4200134277344,319.2300109863281,420.82501220703125,275.3599853515625,321.6199951171875,423.67999267578125,273.2099914550781,314.6600036621094,414.739990234375,274.885009765625,320.9599914550781,419.6199951171875,4751268,6422015,7609867
