Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT
Datetime,,,,,,,,,,,,,,,
2025-10-13 13:30:00+00:00,246.37600708007812,241.6300048828125,515.0700073242188,249.49000549316406,243.17999267578125,516.4099731445312,245.55999755859375,240.75,512.7000122070312,249.3800048828125,240.97000122070312,516.4099731445312,9359382,3137872,3395248
2025-10-13 14:30:00+00:00,248.59030151367188,242.94000244140625,512.8400268554688,248.65989685058594,243.25999450683594,515.4799194335938,246.22999572753906,240.91000366210938,511.67999267578125,246.3699951171875,241.5850067138672,515.0,5816790,1431030,1997000
2025-10-13 15:30:00+00:00,249.17999267578125,243.54600524902344,513.7901000976562,249.6199951171875,243.8000030517578,514.344970703125,248.36000061035156,242.72999572753906,512.2999877929688,248.6199951171875,242.89999389648438,513.0,3115587,1096593,1111421
2025-10-13 16:30:00+00:00,249.1042022705078,243.01840209960938,513.2100219726562,249.68930053710938,243.82000732421875,514.6300048828125,248.5500030517578,242.5449981689453,512.9520874023438,249.1699981689453,243.5,513.8699951171875,2298264,1244831,1166458
2025-10-13 17:30:00+00:00,249.1461944580078,243.8199005126953,514.1500244140625,249.32000732421875,244.0399932861328,514.5999755859375,248.68800354003906,242.89999389648438,512.1799926757812,249.08999633789062,243.00999450683594,513.219970703125,2175748,780801,860804
2025-10-13 18:30:00+00:00,248.32000732421875,243.82000732421875,514.030029296875,249.24000549316406,244.00999450683594,514.77001953125,248.1300048828125,243.25,513.0523071289062,249.13999938964844,243.82000732421875,514.1483154296875,2310709,782277,918209
2025-10-13 19:30:00+00:00,247.58999633789062,244.64999389648438,513.969970703125,248.58999633789062,244.99000549316406,514.9500122070312,247.3300018310547,243.7899932861328,513.4299926757812,248.32000732421875,243.80999755859375,513.9600219726562,3786722,1726391,1865453
2025-10-14 13:30:00+00:00,247.02000427246094,245.11000061035156,510.69000244140625,247.22999572753906,245.24000549316406,510.69000244140625,244.6999969482422,241.17750549316406,506.0,246.61500549316406,241.86000061035156,509.8500061035156,6901149,3262497,3324161
