Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT
Datetime,,,,,,,,,,,,,,,
2025-12-01 14:30:00+00:00,278.14208984375,317.010009765625,486.79998779296875,278.7699890136719,319.6300048828125,488.7591857910156,276.1400146484375,314.4100036621094,484.6474914550781,278.1499938964844,317.2699890136719,487.9599914550781,5114373,5378317,3532361
2025-12-01 15:30:00+00:00,277.9200134277344,316.81500244140625,488.30499267578125,278.4801025390625,318.6300048828125,489.0174865722656,277.30499267578125,315.4700012207031,485.7001037597656,278.1000061035156,316.9800109863281,486.7900085449219,1731132,1936805,1278138
2025-12-01 16:30:00+00:00,279.7705078125,317.82501220703125,488.9100036621094,279.8900146484375,318.3299865722656,489.8598937988281,277.8900146484375,316.78009033203125,487.6600036621094,277.8999938964844,316.9049987792969,488.2900085449219,2091919,1200955,785583
2025-12-01 17:30:00+00:00,280.58819580078125,317.2817077636719,488.6650085449219,280.6400146484375,318.4779968261719,489.3900146484375,279.4599914550781,317.2250061035156,488.4949951171875,279.7749938964844,317.80999755859375,488.8900146484375,2222347,1157280,787685
2025-12-01 18:30:00+00:00,280.8900146484375,316.2300109863281,487.8599853515625,281.2200012207031,317.989990234375,489.05999755859375,280.45001220703125,315.9117126464844,487.7699890136719,280.590087890625,317.32000732421875,488.6700134277344,2919865,1335415,822496
2025-12-01 19:30:00+00:00,281.9100036621094,316.71990966796875,487.80999755859375,281.94000244140625,316.8346862792969,487.94989013671875,280.7099914550781,315.510009765625,486.760009765625,280.8800048828125,316.239990234375,487.8399963378906,2916696,1291824,898825
2025-12-01 20:30:00+00:00,283.32000732421875,315.2300109863281,486.8299865722656,283.4100036621094,316.75,488.1300048828125,281.7300109863281,314.0400085449219,485.6700134277344,281.9200134277344,316.69000244140625,487.80999755859375,5357873,2541283,1956383
2025-12-02 14:30:00+00:00,284.57000732421875,316.5769958496094,490.5249938964844,285.3089904785156,318.6000061035156,491.510009765625,282.7300109863281,314.7070007324219,486.32000732421875,283.0,316.8999938964844,487.25,7878173,3727937,2714639
