Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT
Datetime,,,,,,,,,,,,,,,
2026-03-27 13:30:00+00:00,254.47999572753906,277.69500732421875,358.3500061035156,255.4929962158203,278.8599853515625,362.42498779296875,252.7801055908203,274.8999938964844,356.5799865722656,253.91000366210938,277.3999938964844,362.0400085449219,9684416,5764649,9856205
2026-03-27 14:30:00+00:00,252.6199951171875,277.989990234375,360.44500732421875,254.69000244140625,279.0899963378906,360.8299865722656,251.8000030517578,277.1199951171875,358.2900085449219,254.4600067138672,277.6499938964844,358.3550109863281,5252638,3247013,4394603
2026-03-27 15:30:00+00:00,251.77999877929688,276.15008544921875,359.9700012207031,253.24000549316406,278.4100036621094,360.9599914550781,251.69000244140625,275.9800109863281,359.1099853515625,252.6199951171875,278.0,360.44500732421875,3302520,2519428,3197846
2026-03-27 16:30:00+00:00,250.41000366210938,274.3800048828125,358.9367980957031,252.75999450683594,276.57501220703125,360.1400146484375,250.3699951171875,274.2699890136719,358.70001220703125,251.77499389648438,276.1700134277344,360.0,3282303,2507244,3385536
2026-03-27 17:30:00+00:00,249.38499450683594,275.0199890136719,358.7974853515625,250.5800018310547,275.17999267578125,359.4399108886719,248.63499450683594,273.67999267578125,358.20001220703125,250.41000366210938,274.3800048828125,358.9200134277344,4579763,2642999,2611484
2026-03-27 18:30:00+00:00,248.40989685058594,274.5299987792969,357.5,249.52000427246094,275.45001220703125,359.3299865722656,248.25,274.4100036621094,356.8999938964844,249.4199981689453,274.989990234375,358.80499267578125,4113587,1976124,3774913
2026-03-27 19:30:00+00:00,248.6199951171875,273.69000244140625,356.6499938964844,249.3699951171875,274.9097900390625,357.82000732421875,248.07000732421875,273.4800109863281,356.510009765625,248.41000366210938,274.5350036621094,357.510009765625,5252096,2660438,4129713
2026-03-30 13:30:00+00:00,247.8300018310547,273.3485107421875,362.489990234375,250.83999633789062,276.260009765625,362.6499938964844,246.97000122070312,272.510009765625,358.3699951171875,249.9949951171875,275.8900146484375,361.8949890136719,6260227,5889879,7017162
