Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT
Datetime,,,,,,,,,,,,,,,
2025-12-19 14:30:00+00:00,271.7349853515625,306.2300109863281,485.5303039550781,272.9200134277344,307.6199951171875,487.8500061035156,270.95001220703125,302.3399963378906,482.95001220703125,272.1449890136719,303.17999267578125,487.3599853515625,18574766,7101352,9943215
2025-12-19 15:30:00+00:00,271.26080322265625,306.9200134277344,485.1684875488281,272.82000732421875,307.3999938964844,486.7825012207031,270.9949951171875,305.82000732421875,484.1099853515625,271.7200927734375,306.260009765625,485.510009765625,2919546,1028338,1197890
2025-12-19 16:30:00+00:00,270.6549987792969,306.31500244140625,485.875,271.4599914550781,307.1199951171875,486.1299133300781,270.2699890136719,306.1000061035156,484.239990234375,271.2622985839844,306.95001220703125,485.1499938964844,2629565,894313,1175839
2025-12-19 17:30:00+00:00,270.75,305.635009765625,485.25,271.80950927734375,306.6199951171875,485.875,270.3399963378906,305.4801025390625,484.6499938964844,270.6600036621094,306.3299865722656,485.875,3085614,851137,816890
2025-12-19 18:30:00+00:00,271.3699951171875,305.7550048828125,484.2455139160156,271.5098876953125,306.2099914550781,485.3299865722656,270.3999938964844,305.2049865722656,484.0400085449219,270.760009765625,305.6499938964844,485.2449951171875,2544938,1029426,923877
2025-12-19 19:30:00+00:00,270.79998779296875,305.79998779296875,482.92999267578125,271.739990234375,306.04998779296875,484.55999755859375,270.17498779296875,305.3699951171875,482.6050109863281,271.3800048828125,305.739990234375,484.2550048828125,3108119,881968,1204265
2025-12-19 20:30:00+00:00,273.6700134277344,308.6000061035156,486.05999755859375,274.5762939453125,308.9800109863281,487.1499938964844,269.8999938964844,305.1400146484375,482.489990234375,270.80999755859375,305.7699890136719,482.9100036621094,8193309,2788820,3360694
2025-12-22 14:30:00+00:00,272.0150146484375,308.7799987792969,484.6050109863281,273.8800048828125,310.42999267578125,488.7300109863281,271.57000732421875,306.6000061035156,482.69000244140625,272.8599853515625,310.17999267578125,486.67999267578125,6084655,3246828,3106486
