Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT
Datetime,,,,,,,,,,,,,,,
2026-03-23 13:30:00+00:00,252.4398956298828,302.4849853515625,385.489990234375,254.55999755859375,303.3699951171875,387.2099914550781,251.02000427246094,300.42999267578125,383.5199890136719,253.99000549316406,300.5299987792969,383.9949951171875,9464664,5300346,6951026
2026-03-23 14:30:00+00:00,252.57989501953125,301.3699951171875,386.7250061035156,252.9199981689453,302.4700012207031,387.1499938964844,251.52999877929688,300.3599853515625,384.95001220703125,252.4199981689453,302.385009765625,385.489990234375,3394637,3128636,2561412
2026-03-23 15:30:00+00:00,250.80499267578125,298.1099853515625,382.5299987792969,252.90499877929688,301.5199890136719,386.9299011230469,250.6750030517578,298.04998779296875,382.3500061035156,252.58999633789062,301.4599914550781,386.75,4431092,3835025,2977653
2026-03-23 16:30:00+00:00,250.9199981689453,298.510009765625,382.32000732421875,251.75,299.20001220703125,383.64990234375,250.27999877929688,298.0299987792969,381.67999267578125,250.80999755859375,298.19000244140625,382.5,2569031,1435303,2100590
2026-03-23 17:30:00+00:00,251.3300018310547,299.1199951171875,382.465087890625,251.98500061035156,299.4599914550781,384.0150146484375,250.89999389648438,298.28509521484375,382.2200012207031,250.9550018310547,298.5299987792969,382.3399963378906,2523158,1542196,2285940
2026-03-23 18:30:00+00:00,251.76499938964844,299.7099914550781,382.95001220703125,252.4149932861328,300.3500061035156,383.6400146484375,251.3699951171875,299.1499938964844,382.3599853515625,251.3699951171875,299.1499938964844,382.4649963378906,2979367,1671608,2849171
2026-03-23 19:30:00+00:00,251.44000244140625,298.9700012207031,382.9800109863281,252.52499389648438,300.3399963378906,384.07501220703125,250.97000122070312,298.8599853515625,382.8299865722656,251.76499938964844,299.7181091308594,382.95001220703125,4373303,1960628,2635823
2026-03-24 13:30:00+00:00,252.47000122070312,293.0400085449219,372.80999755859375,253.1199951171875,297.0899963378906,382.4700012207031,249.5500030517578,292.9599914550781,372.3999938964844,250.49000549316406,296.2099914550781,382.4100036621094,5324672,4131600,10155933
