Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT
Datetime,,,,,,,,,,,,,,,
2026-04-06 13:30:00+00:00,261.760009765625,296.7900085449219,372.6499938964844,262.0199890136719,297.19000244140625,373.54998779296875,256.4800109863281,293.79998779296875,369.50140380859375,256.9624938964844,294.70001220703125,373.2449951171875,6693044,2264691,4021452
2026-04-06 14:30:00+00:00,259.25,295.6000061035156,371.3699951171875,262.1600036621094,296.9049987792969,372.989990234375,258.9700012207031,295.05999755859375,371.1400146484375,261.760009765625,296.7799987792969,372.70001220703125,3953211,1259372,1908170
2026-04-06 15:30:00+00:00,259.0400085449219,296.7550048828125,372.0050048828125,259.6300048828125,296.8500061035156,372.0899963378906,258.7099914550781,295.1499938964844,370.8299865722656,259.2301025390625,295.6199951171875,371.3999938964844,2022687,748751,1648559
2026-04-06 16:30:00+00:00,258.7799987792969,297.2250061035156,372.2650146484375,259.55999755859375,297.55499267578125,373.0,257.9100036621094,295.94500732421875,370.6900939941406,259.0299987792969,296.7799987792969,372.0,2006161,911646,1615858
2026-04-06 17:30:00+00:00,259.2799987792969,298.17999267578125,372.92999267578125,259.3900146484375,298.42498779296875,373.6600036621094,257.8500061035156,296.4700012207031,371.4800109863281,258.7900085449219,297.2099914550781,372.25,2071173,802286,1588204
2026-04-06 18:30:00+00:00,258.2499084472656,297.8699951171875,372.4100036621094,259.3699035644531,298.4110107421875,373.32000732421875,258.0199890136719,297.7799987792969,372.1199951171875,259.28009033203125,298.18499755859375,372.92498779296875,2221241,771051,1235761
2026-04-06 19:30:00+00:00,258.8869934082031,297.7200012207031,372.8609924316406,259.07501220703125,298.04998779296875,373.1499938964844,258.1300048828125,297.2699890136719,371.7699890136719,258.2300109863281,297.8699951171875,372.3800048828125,2757592,964487,1451220
2026-04-07 13:30:00+00:00,247.6699981689453,298.4200134277344,369.7349853515625,254.79989624023438,301.0799865722656,371.4800109863281,247.57000732421875,295.42999267578125,367.8999938964844,254.72000122070312,300.1499938964844,370.3450012207031,13859963,4477491,3888459
