Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT
Datetime,,,,,,,,,,,,,,,
2026-01-26 14:30:00+00:00,254.0399932861328,333.1000061035156,470.09320068359375,254.88999938964844,333.44000244140625,470.69000244140625,249.8000030517578,327.5249938964844,462.0,251.47999572753906,328.20001220703125,465.30499267578125,9810606,3113292,4732905
2026-01-26 15:30:00+00:00,255.0998992919922,334.760009765625,472.2300109863281,255.5,335.0198974609375,472.70001220703125,253.9199981689453,332.54998779296875,469.4800109863281,254.0399932861328,333.1300048828125,470.0849914550781,4941159,1604144,2376873
2026-01-26 16:30:00+00:00,254.5,336.05499267578125,473.5299987792969,255.4199981689453,336.34991455078125,474.0899963378906,254.25999450683594,334.69000244140625,471.80999755859375,255.0850067138672,334.760009765625,472.20001220703125,3015226,1354644,2086373
2026-01-26 17:30:00+00:00,254.64999389648438,335.2149963378906,473.8900146484375,254.75,336.07000732421875,473.9700012207031,254.0800018310547,334.79998779296875,472.489990234375,254.47000122070312,336.05499267578125,473.5,1861533,987538,1289226
2026-01-26 18:30:00+00:00,255.94000244140625,335.1700134277344,472.6600036621094,255.97000122070312,335.690185546875,474.25,254.32000732421875,334.7699890136719,472.1400146484375,254.63999938964844,335.260009765625,473.8599853515625,3013817,854351,1114752
2026-01-26 19:30:00+00:00,255.72500610351562,334.385009765625,471.8999938964844,256.55999755859375,335.1600036621094,473.2799987792969,255.47000122070312,333.9700012207031,471.6700134277344,255.92999267578125,335.1300048828125,472.67999267578125,3495145,1041818,1254485
2026-01-26 20:30:00+00:00,255.4199981689453,333.6000061035156,470.3599853515625,255.99000549316406,334.6099853515625,472.92999267578125,254.89999389648438,333.3399963378906,469.95001220703125,255.72999572753906,334.3299865722656,471.8974914550781,14219113,1253191,2077189
2026-01-27 14:30:00+00:00,259.8450012207031,336.7650146484375,476.1099853515625,261.95001220703125,338.20001220703125,478.7200012207031,258.6600036621094,333.75,473.1600036621094,259.1400146484375,335.5849914550781,473.6449890136719,10912773,3142244,5056122
