Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT
Datetime,,,,,,,,,,,,,,,
2026-04-13 13:30:00+00:00,257.32000732421875,316.1499938964844,377.43499755859375,259.7799987792969,318.1390075683594,377.9100036621094,256.6600036621094,313.6900939941406,371.0199890136719,259.67999267578125,315.4800109863281,372.44000244140625,6263854,2369244,8391360
2026-04-13 14:30:00+00:00,257.7099914550781,316.95001220703125,380.3999938964844,257.8800048828125,317.19989013671875,380.55999755859375,257.1000061035156,316.0799865722656,375.9700012207031,257.30999755859375,316.1449890136719,377.4750061035156,3495796,980335,4317429
2026-04-13 15:30:00+00:00,257.7799987792969,317.2200012207031,381.4100036621094,257.875,317.6449890136719,381.57000732421875,256.7900085449219,316.05999755859375,379.2850036621094,257.7300109863281,316.8800048828125,380.385009765625,3136398,876678,3457485
2026-04-13 16:30:00+00:00,257.864990234375,317.7200012207031,381.69000244140625,258.3399963378906,318.1099853515625,381.8800048828125,257.5151062011719,316.90008544921875,380.0450134277344,257.79010009765625,317.2149963378906,381.42498779296875,2360343,814411,2679365
2026-04-13 17:30:00+00:00,257.8800048828125,317.385009765625,381.80999755859375,258.20001220703125,317.8900146484375,382.32000732421875,257.5199890136719,317.1499938964844,381.2099914550781,257.8599853515625,317.69000244140625,381.697998046875,2113453,594395,2702263
2026-04-13 18:30:00+00:00,257.8500061035156,318.3529968261719,382.3500061035156,258.4800109863281,319.1099853515625,382.6700134277344,257.79998779296875,317.3349914550781,381.590087890625,257.864990234375,317.3349914550781,381.81500244140625,2513031,985366,3335714
2026-04-13 19:30:00+00:00,259.2099914550781,319.2200012207031,384.3699951171875,259.5799865722656,319.42498779296875,384.5400085449219,257.5899963378906,318.04998779296875,382.25,257.8450012207031,318.385009765625,382.3500061035156,5022608,1651969,3817582
2026-04-14 13:30:00+00:00,259.3399963378906,325.760009765625,392.5538024902344,261.92999267578125,325.7850036621094,394.46990966796875,259.0299987792969,321.1499938964844,386.5199890136719,259.1000061035156,322.0849914550781,387.8399963378906,8135429,4281244,10678286
