Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,GOOG,MSFT,NVDA,AAPL,GOOG,MSFT,NVDA,AAPL,GOOG,MSFT,NVDA,AAPL,GOOG,MSFT,NVDA,AAPL,GOOG,MSFT,NVDA
Datetime,,,,,,,,,,,,,,,,,,,,
2025-11-12 20:30:00+00:00,273.4700012207031,287.4100036621094,511.3599853515625,193.85000610351562,274.3999938964844,287.9100036621094,511.6700134277344,193.89999389648438,272.9700012207031,286.9700012207031,510.2200012207031,192.32069396972656,274.04998779296875,287.2200012207031,510.80499267578125,192.39999389648438,3569857,1235131,2256557,10004331
2025-11-13 14:30:00+00:00,273.7099914550781,280.2550048828125,511.6535949707031,188.09609985351562,276.6990051269531,283.510009765625,513.5,191.44000244140625,273.2900085449219,278.0,505.45001220703125,186.9499969482422,274.2699890136719,282.9849853515625,510.30999755859375,191.0399932861328,10014720,3291073,4251762,34364805
2025-11-13 15:30:00+00:00,274.037109375,280.6600036621094,509.9150085449219,186.2899932861328,274.19000244140625,281.5199890136719,512.9400024414062,188.13999938964844,272.17999267578125,278.3699951171875,509.2699890136719,185.3800048828125,273.7001037597656,280.2099914550781,511.6499938964844,188.10000610351562,3931506,1501649,1796323,23729370
2025-11-13 16:30:00+00:00,272.8599853515625,281.17401123046875,509.7049865722656,186.92990112304688,274.4898986816406,281.2900085449219,510.45001220703125,187.1699981689453,272.4599914550781,279.9800109863281,508.010009765625,185.35000610351562,274.0299987792969,280.6400146484375,509.9700012207031,186.2949981689453,2339844,847764,1119963,15881795
2025-11-13 17:30:00+00:00,272.5700988769531,278.7749938964844,506.92999267578125,184.86500549316406,273.32000732421875,281.5400085449219,510.03729248046875,187.22999572753906,272.5,278.5299987792969,506.760009765625,184.56500244140625,272.8399963378906,281.260009765625,509.7799987792969,186.9199981689453,1922883,780891,782745,14047159
2025-11-13 18:30:00+00:00,273.5299987792969,280.18499755859375,504.6400146484375,186.00999450683594,273.8500061035156,280.2300109863281,506.94000244140625,186.0449981689453,272.1000061035156,278.04998779296875,502.94000244140625,183.85000610351562,272.55999755859375,278.7699890136719,506.92999267578125,184.86000061035156,3060900,1039422,1616304,57161519
2025-11-13 19:30:00+00:00,273.03961181640625,280.4150085449219,502.7799987792969,185.9499969482422,273.69000244140625,280.50201416015625,504.9100036621094,186.4866943359375,272.5450134277344,279.0299987792969,501.2900085449219,185.02000427246094,273.5350036621094,280.1499938964844,504.6400146484375,186.0,2603044,998506,1684269,0
2025-11-13 20:30:00+00:00,273.0400085449219,279.1300048828125,503.3699951171875,186.9600067138672,273.6000061035156,280.57000732421875,504.1449890136719,187.1999969482422,272.5,278.1199951171875,501.8309020996094,185.72000122070312,273.0299987792969,280.44000244140625,502.7900085449219,185.9600067138672,3833536,6786981,1981710,13785265
2025-11-14 14:30:00+00:00,273.7591857910156,277.2900085449219,505.41729736328125,186.9644012451172,273.8900146484375,277.5140075683594,506.2250061035156,187.82000732421875,269.6000061035156,271.4100036621094,497.44000244140625,180.5800018310547,271.04998779296875,271.9800109863281,498.2300109863281,182.86000061035156,10617822,4228630,5508611,45071493
2025-11-14 15:30:00+00:00,274.6499938964844,278.9849853515625,509.5,189.97979736328125,274.6499938964844,279.06988525390625,509.5,190.57000732421875,273.20001220703125,276.9800109863281,504.8999938964844,186.85000610351562,273.7699890136719,277.2699890136719,505.3699951171875,186.95509338378906,3569903,1752618,1606836,20026763
2025-11-14 16:30:00+00:00,275.7049865722656,278.5400085449219,509.6400146484375,190.03500366210938,275.9200134277344,279.1499938964844,511.4100036621094,190.68179321289062,273.54998779296875,277.9200134277344,508.1199951171875,189.33999633789062,274.6449890136719,278.9599914550781,509.510009765625,189.97999572753906,4251993,968294,1398752,12795289
2025-11-14 17:30:00+00:00,274.5849914550781,277.79998779296875,508.0101013183594,189.1999969482422,275.95831298828125,278.9419860839844,509.89990234375,190.27999877929688,274.2300109863281,276.8900146484375,507.4100036621094,188.6300048828125,275.7099914550781,278.5350036621094,509.6499938964844,190.0399932861328,1963757,955999,910012,11150771
2025-11-14 18:30:00+00:00,273.9599914550781,278.2300109863281,510.44000244140625,189.9600067138672,274.760009765625,278.3800048828125,510.7799987792969,190.02000427246094,273.8399963378906,276.8299865722656,507.6199951171875,188.39999389648438,274.57000732421875,277.7799987792969,508.010009765625,189.19000244140625,1593851,684070,1427094,10931312
2025-11-14 19:30:00+00:00,272.989990234375,277.17999267578125,510.05999755859375,190.10000610351562,274.25,278.6000061035156,511.6000061035156,191.00999450683594,272.8900146484375,277.0,509.6000061035156,189.75,273.9700012207031,278.2250061035156,510.4599914550781,189.97999572753906,2106336,824026,1335354,11899532
2025-11-14 20:30:00+00:00,272.4100036621094,276.989990234375,510.3890075683594,190.27999877929688,273.260009765625,277.55999755859375,510.4035949707031,190.4600067138672,272.1700134277344,276.29998779296875,508.7099914550781,189.36000061035156,272.9700012207031,277.1499938964844,510.0400085449219,190.10000610351562,3221940,1086591,1499687,10113478
