Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT
Datetime,,,,,,,,,,,,,,,
2025-12-15 14:30:00+00:00,274.1449890136719,307.7300109863281,473.0,280.04998779296875,311.3599853515625,480.1499938964844,273.6199951171875,307.2349853515625,472.5199890136719,280.0,310.625,480.0,8113962,3980818,3522559
2025-12-15 15:30:00+00:00,275.510009765625,308.8299865722656,475.260009765625,275.6404113769531,309.3900146484375,475.54998779296875,273.7200012207031,307.3500061035156,472.7950134277344,274.1700134277344,307.7300109863281,472.9949951171875,3495538,1244270,1523327
2025-12-15 16:30:00+00:00,274.9200134277344,306.1426086425781,474.3999938964844,275.69500732421875,308.8800048828125,475.5199890136719,274.1499938964844,305.739990234375,473.5,275.5400085449219,308.8399963378906,475.29998779296875,2136284,1951626,1090007
2025-12-15 17:30:00+00:00,274.0400085449219,307.45001220703125,473.6199951171875,275.1000061035156,307.8999938964844,475.1600036621094,273.7300109863281,306.1000061035156,473.20001220703125,274.92498779296875,306.239990234375,474.4150085449219,1992688,1006522,919758
2025-12-15 18:30:00+00:00,273.3699951171875,308.5400085449219,474.1000061035156,274.25,309.3699951171875,474.93231201171875,273.0799865722656,307.43499755859375,473.25,274.0199890136719,307.4447937011719,473.6199951171875,2430153,1034648,999011
2025-12-15 19:30:00+00:00,273.80499267578125,309.364990234375,474.61749267578125,273.8424987792969,309.4410095214844,474.69000244140625,272.8399963378906,308.150390625,473.5799865722656,273.3800048828125,308.57000732421875,474.1000061035156,2804616,1052803,1820957
2025-12-15 20:30:00+00:00,274.114990234375,309.3389892578125,474.82000732421875,274.7200012207031,309.54998779296875,476.4800109863281,273.5199890136719,308.4700012207031,474.4150085449219,273.80999755859375,309.3599853515625,474.6600036621094,4104430,1135451,5631677
2025-12-16 14:30:00+00:00,273.1700134277344,308.92999267578125,474.010009765625,274.0299987792969,311.8450012207031,475.19000244140625,271.7900085449219,304.1000061035156,470.8800048828125,272.82000732421875,305.8599853515625,471.9049987792969,4976091,3280629,2993923
